"lat","lon","frc","current_speed","free_flow_speed","current_travel_time","free_flow_travel_time","confidence","road_closure","all_lat_lon","date","frc_name","street.url","address_id","street_num","street_name","quadrant","anc","police_service_area","ward","neighborhood_cluster","police_district","police_sector","census_tract","voter_precinct","single_member_district","zip_code","roadway_id","residential_type"
"38.94699015","-77.03524392","FRC3","44","44","79","79","1","false","38.941855, -77.035685, 38.941983, -77.035682, 38.942032, -77.035681, 38.942584, -77.035678, 38.942934, -77.035667, 38.943697, -77.035677, 38.944000, -77.035676, 38.944681, -77.035674, 38.944807, -77.035673, 38.945064, -77.035670, 38.945837, -77.035676, 38.946057, -77.035676, 38.946124, -77.035673, 38.946518, -77.035676, 38.947105, -77.035677, 38.947200, -77.035677, 38.947305, -77.035680, 38.947865, -77.035676, 38.947940, -77.035676, 38.948259, -77.035669, 38.948777, -77.035672, 38.948923, -77.035673, 38.949717, -77.035677, 38.950329, -77.035677, 38.950396, -77.035677, 38.950558, -77.035677",2020-11-06 08:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1506+CRITTENDEN+ST+NW",255613,1506,"CRITTENDEN STREET","NW","ANC 4C","Police Service Area 404","Ward 4","Cluster 18","Police District - Fourth District","Police Sector 4D3","2501","Precinct 48","SMD 4C03",20011,14933,"RESIDENTIAL"
"38.94936608","-77.09991853","FRC4","38","38","10","10","0.99","false","38.949183, -77.100592, 38.949502, -77.100176, 38.949602, -77.100055, 38.949696, -77.099929, 38.949740, -77.099877, 38.949875, -77.099707",2020-11-06 08:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4515+WESTERN+AVE+NW",269321,4513,"WESTERN AVENUE","NW","ANC 3E","Police Service Area 202","Ward 3","Cluster 11","Police District - Second District","Police Sector 2D1","1001","Precinct 31","SMD 3E02",20016,6206,"RESIDENTIAL"
"38.95077202","-77.03693299","FRC3","51","51","10","10","1","false","38.951858, -77.037159, 38.951347, -77.037162, 38.951180, -77.037159, 38.951065, -77.037156, 38.950813, -77.037156, 38.950550, -77.037153, 38.950544, -77.037153",2020-11-06 08:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4949+16TH+ST+NW",258782,4900,"16TH STREET","NW","ANC 4A","Police Service Area 404","Ward 4","Cluster 18","Police District - Fourth District","Police Sector 4D3","2600","Precinct 48","SMD 4A08",20011,7368,"RESIDENTIAL"
"38.95094152","-76.99821797","FRC4","35","35","99","99","1","false","38.956802, -77.002308, 38.956754, -77.002242, 38.956624, -77.002069, 38.956588, -77.002019, 38.956439, -77.001814, 38.956152, -77.001452, 38.955912, -77.001135, 38.955609, -77.000733, 38.955472, -77.000549, 38.955354, -77.000405, 38.955339, -77.000354, 38.955311, -77.000319, 38.955275, -77.000265, 38.955210, -77.000168, 38.955039, -76.999942, 38.954705, -76.999511, 38.954180, -76.998831, 38.953958, -76.998544, 38.953649, -76.998146, 38.953376, -76.997791, 38.952937, -76.997223, 38.952615, -76.996809, 38.952482, -76.996631, 38.952275, -76.996365, 38.951982, -76.995988, 38.951933, -76.995921, 38.951581, -76.995450, 38.951161, -76.994915, 38.951090, -76.994823, 38.950734, -76.994360",2020-11-06 08:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5036+6TH+PL+NE",14390,5036,"6TH PLACE","NE","ANC 5A","Police Service Area 405","Ward 5","Cluster 20","Police District - Fourth District","Police Sector 4D2","9509","Precinct 66","SMD 5A08",20017,1827,"RESIDENTIAL"
"38.95355603","-77.06238347","FRC3","20","32","139","87","0.99","false","38.949902, -77.066084, 38.950939, -77.066692, 38.951654, -77.067102, 38.952312, -77.067489, 38.953218, -77.068019, 38.953528, -77.068200, 38.953906, -77.068431, 38.954210, -77.068615, 38.954533, -77.068801, 38.954758, -77.068930, 38.954900, -77.069011, 38.955045, -77.069089, 38.955182, -77.069167, 38.955294, -77.069231, 38.955361, -77.069270, 38.955903, -77.069582, 38.956068, -77.069682, 38.956246, -77.069792",2020-11-06 08:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3038+ELLICOTT+ST+NW",223029,3033,"ELLICOTT STREET","NW","ANC 3F","Police Service Area 203","Ward 3","Cluster 12","Police District - Second District","Police Sector 2D1","1301","Precinct 138","SMD 3F03",20008,7408,"RESIDENTIAL"
"38.95415886","-77.02002203","FRC4","32","32","79","79","1","false","38.959154, -77.022435, 38.959035, -77.022081, 38.958799, -77.021387, 38.958719, -77.021149, 38.958677, -77.021027, 38.958578, -77.020703, 38.958457, -77.020312, 38.958386, -77.020097, 38.958342, -77.019939, 38.958208, -77.019526, 38.958023, -77.018956, 38.957703, -77.018016, 38.957646, -77.017840, 38.957447, -77.017233, 38.957395, -77.017078, 38.957188, -77.016440, 38.957084, -77.016124, 38.956992, -77.015841, 38.956947, -77.015688, 38.956896, -77.015642, 38.956889, -77.015631, 38.956803, -77.015355, 38.956671, -77.014980",2020-11-06 08:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5249+5TH+ST+NW",246888,5240,"5TH STREET","NW","ANC 4D","Police Service Area 403","Ward 4","Cluster 18","Police District - Fourth District","Police Sector 4D1","2101","Precinct 56","SMD 4D03",20011,12131,"RESIDENTIAL"
"38.95709875","-77.01543166","FRC4","39","39","64","64","1","false","38.956724, -77.014939, 38.956770, -77.015074, 38.956952, -77.015622, 38.956947, -77.015688, 38.956992, -77.015841, 38.957084, -77.016124, 38.957188, -77.016440, 38.957395, -77.017078, 38.957447, -77.017233, 38.957646, -77.017840, 38.957703, -77.018016, 38.958023, -77.018956, 38.958208, -77.019526, 38.958342, -77.019939, 38.958386, -77.020097, 38.958457, -77.020312, 38.958578, -77.020703, 38.958677, -77.021027, 38.958719, -77.021149, 38.958799, -77.021387, 38.959035, -77.022081, 38.959154, -77.022435",2020-11-06 08:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=244+MISSOURI+AVE+NW",244869,241,"MISSOURI AVENUE","NW","ANC 4B","Police Service Area 406","Ward 4","Cluster 17","Police District - Fourth District","Police Sector 4D2","2102","Precinct 57","SMD 4B06",20011,11252,"RESIDENTIAL"
"38.95727524","-77.07529264","FRC3","32","32","73","73","1","false","38.960818, -77.073957, 38.960474, -77.073761, 38.960199, -77.073603, 38.960086, -77.073538, 38.959454, -77.073162, 38.959099, -77.072958, 38.958788, -77.072782, 38.958580, -77.072657, 38.958156, -77.072405, 38.957858, -77.072224, 38.957474, -77.071990, 38.957006, -77.071733, 38.956226, -77.071283, 38.955793, -77.071035, 38.955610, -77.070923, 38.955452, -77.070828",2020-11-06 08:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5269+RENO+RD+NW",263668,5200,"RENO RD","NW","ANC 3E","Police Service Area 202","Ward 3","Cluster 11","Police District - Second District","Police Sector 2D1","1100","Precinct 32","SMD 3E04",20015,4975,"RESIDENTIAL"
"38.95876124","-77.0331275","FRC3","41","41","60","60","1","false","38.956212, -77.035661, 38.956385, -77.035663, 38.956443, -77.035663, 38.956479, -77.035663, 38.956636, -77.035661, 38.956683, -77.035661, 38.957190, -77.035653, 38.957270, -77.035653, 38.957380, -77.035650, 38.957848, -77.035651, 38.958216, -77.035650, 38.958335, -77.035649, 38.958518, -77.035650, 38.958615, -77.035651, 38.958940, -77.035650, 38.959082, -77.035649, 38.959269, -77.035646, 38.959927, -77.035650, 38.960209, -77.035646, 38.960575, -77.035642, 38.960798, -77.035638, 38.961023, -77.035637, 38.961143, -77.035637, 38.961524, -77.035634, 38.962154, -77.035633, 38.962406, -77.035640",2020-11-06 08:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5705+14TH+ST+NW",257800,5705,"14TH ST","NW","ANC 4A","Police Service Area 403","Ward 4","Cluster 18","Police District - Fourth District","Police Sector 4D1","2001","Precinct 53","SMD 4A06",20011,10856,"RESIDENTIAL"
"38.96327296","-77.06958434","FRC4","19","30","67","42","1","false","38.961027, -77.069195, 38.961031, -77.069368, 38.961031, -77.069626, 38.961031, -77.069978, 38.961024, -77.070850, 38.961027, -77.071204, 38.961033, -77.071967, 38.961033, -77.072005, 38.961035, -77.072097, 38.961035, -77.072192, 38.961033, -77.072785, 38.961033, -77.072948, 38.961035, -77.073330",2020-11-06 08:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5560+NEVADA+AVE+NW",263083,5501,"NEVADA AVENUE","NW","ANC 3G","Police Service Area 201","Ward 3","Cluster 10","Police District - Second District","Police Sector 2D1","1401","Precinct 50","SMD 3G05",20015,549,"RESIDENTIAL"
"38.96382968","-77.06788549","FRC4","42","42","22","22","1","false","38.961018, -77.066217, 38.961035, -77.066577, 38.961032, -77.067047, 38.961037, -77.068306, 38.961031, -77.068797, 38.961028, -77.068978, 38.961027, -77.069195",2020-11-06 08:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3499+MORRISON+ST+NW",263078,3400,"MORRISON STREET","NW","ANC 3G","Police Service Area 201","Ward 3","Cluster 10","Police District - Second District","Police Sector 2D1","1401","Precinct 50","SMD 3G05",20015,12273,"RESIDENTIAL"
"38.9651097","-77.02398543","FRC2","25","25","77","77","0.99","false","38.962637, -77.026854, 38.962753, -77.026846, 38.962895, -77.026838, 38.962993, -77.026831, 38.963212, -77.026817, 38.963369, -77.026808, 38.963491, -77.026800, 38.963541, -77.026797, 38.963703, -77.026784, 38.963828, -77.026775, 38.963920, -77.026767, 38.964492, -77.026714, 38.964662, -77.026698, 38.964876, -77.026679, 38.965100, -77.026657, 38.965225, -77.026645, 38.965301, -77.026638, 38.965834, -77.026591, 38.966093, -77.026568, 38.966307, -77.026551, 38.966532, -77.026534, 38.966696, -77.026521, 38.966885, -77.026502, 38.967220, -77.026468, 38.967285, -77.026461, 38.967415, -77.026451, 38.967488, -77.026444",2020-11-06 08:00:00,"other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=6204+8TH+ST+NW",250547,6201,"8TH STREET","NW","ANC 4B","Police Service Area 402","Ward 4","Cluster 17","Police District - Fourth District","Police Sector 4D1","1901","Precinct 59","SMD 4B04",20011,12413,"RESIDENTIAL"
"38.96641823","-77.02883719","FRC4","41","41","30","30","1","false","38.967606, -77.027469, 38.967421, -77.027779, 38.967401, -77.027814, 38.967323, -77.027864, 38.967279, -77.027925, 38.967261, -77.027944, 38.967210, -77.027995, 38.967154, -77.028042, 38.967126, -77.028062, 38.967091, -77.028088, 38.967025, -77.028132, 38.966787, -77.028281, 38.966730, -77.028320, 38.966544, -77.028448, 38.966412, -77.028530, 38.966327, -77.028589, 38.966109, -77.028741, 38.965911, -77.028907, 38.965875, -77.028939, 38.965405, -77.029354, 38.965226, -77.029541, 38.965006, -77.029733",2020-11-06 08:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=6375+PINEY BRANCH+RD+NW",253251,6300,"PINEY BRANCH ROAD","NW","ANC 4A","Police Service Area 402","Ward 4","Cluster 17","Police District - Fourth District","Police Sector 4D1","1804","Precinct 60","SMC 4A04",20011,294,"RESIDENTIAL"
"38.96756222","-77.01589906","FRC4","14","24","131","76","1","false","38.971421, -77.024370, 38.971089, -77.024617, 38.970729, -77.024870, 38.970345, -77.025138, 38.970166, -77.025282, 38.969926, -77.025458, 38.969870, -77.025490, 38.969673, -77.025594, 38.969610, -77.025624, 38.969421, -77.025710, 38.969388, -77.025727, 38.969256, -77.025794, 38.969101, -77.025877, 38.969050, -77.025902, 38.968930, -77.025958, 38.968778, -77.026029, 38.968636, -77.026103, 38.968549, -77.026158, 38.968425, -77.026234, 38.968391, -77.026254, 38.968325, -77.026304, 38.968281, -77.026343, 38.968230, -77.026400, 38.968196, -77.026439, 38.968142, -77.026510, 38.968051, -77.026641, 38.967992, -77.026732, 38.967953, -77.026800, 38.967884, -77.026922, 38.967774, -77.027137, 38.967697, -77.027288, 38.967606, -77.027469",2020-11-06 08:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=6449+3RD+ST+NW",245055,6403,"3RD STREET","NW","ANC 4B","Police Service Area 406","Ward 4","Cluster 17","Police District - Fourth District","Police Sector 4D2","1902","Precinct 59","SMD 4B06",20012,38776,"RESIDENTIAL"
"38.96992163","-77.03682925","FRC3","53","53","40","40","1","false","38.972247, -77.037098, 38.972051, -77.037101, 38.971749, -77.037104, 38.971639, -77.037105, 38.971486, -77.037107, 38.971059, -77.037104, 38.970883, -77.037102, 38.970709, -77.037101, 38.970411, -77.037098, 38.970302, -77.037097, 38.970223, -77.037097, 38.970112, -77.037101, 38.969915, -77.037100, 38.969705, -77.037101, 38.969533, -77.037105, 38.969329, -77.037110, 38.969196, -77.037112, 38.969036, -77.037116, 38.968756, -77.037119, 38.968157, -77.037121, 38.967792, -77.037119, 38.967234, -77.037117, 38.967151, -77.037117, 38.966833, -77.037115",2020-11-06 08:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=6649+16TH+ST+NW",256365,6600,"16TH STREET","NW","ANC 4A","Police Service Area 401","Ward 4","Cluster 17","Police District - Fourth District","Police Sector 4D1","1803","Precinct 61","SMD 4A07",20012,11290,"RESIDENTIAL"
"38.96999587","-77.06412833","FRC4","38","38","82","82","1","false","38.961080, -77.056198, 38.961060, -77.056530, 38.961018, -77.056626, 38.961021, -77.056783, 38.961025, -77.057004, 38.961023, -77.057464, 38.961021, -77.057694, 38.961021, -77.057793, 38.961018, -77.058217, 38.961015, -77.058730, 38.961015, -77.059123, 38.961015, -77.059258, 38.961015, -77.059467, 38.961013, -77.059738, 38.961010, -77.060013, 38.961018, -77.060467, 38.961018, -77.060984, 38.961021, -77.061570, 38.961023, -77.061940, 38.961029, -77.062129, 38.961021, -77.062506, 38.961018, -77.062629, 38.961020, -77.062703, 38.961032, -77.063442, 38.961035, -77.063648, 38.961044, -77.063896, 38.961051, -77.064631, 38.961049, -77.065038, 38.961047, -77.065256, 38.961033, -77.065647, 38.961035, -77.065909, 38.961018, -77.066217",2020-11-06 08:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=6149+32ND+ST+NW",262189,6100,"32ND STREET","NW","ANC 3G","Police Service Area 201","Ward 4","Cluster 10","Police District - Second District","Police Sector 2D1","1500","Precinct 51","SMD 3G04",20015,7599,"RESIDENTIAL"
"38.98647641","-77.03391521","FRC3","28","38","93","69","1","false","38.985643, -77.035602, 38.985805, -77.035598, 38.986019, -77.035595, 38.986098, -77.035594, 38.986396, -77.035588, 38.986520, -77.035588, 38.987096, -77.035592, 38.987377, -77.035594, 38.987465, -77.035592, 38.987875, -77.035592, 38.987954, -77.035592, 38.988207, -77.035595, 38.988361, -77.035592, 38.988593, -77.035594, 38.988858, -77.035591, 38.989373, -77.035591, 38.989660, -77.035590, 38.989916, -77.035587, 38.990092, -77.035583, 38.990333, -77.035590, 38.990435, -77.035590, 38.990657, -77.035586, 38.990831, -77.035587, 38.991062, -77.035591, 38.991206, -77.035592, 38.991318, -77.035591, 38.991372, -77.035590, 38.991430, -77.035590, 38.991497, -77.035584, 38.991551, -77.035580, 38.991581, -77.035574, 38.991653, -77.035556, 38.991742, -77.035537, 38.991822, -77.035516, 38.991918, -77.035497, 38.992061, -77.035484, 38.992198, -77.035521",2020-11-06 08:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1499+LEEGATE+RD+NW",257057,1404,"LEEGATE ROAD","NW","ANC 4A","Police Service Area 401","Ward 4","Cluster 16","Police District - Fourth District","Police Sector 4D1","1600","Precinct 62","SMD 4A02",20012,11123,"RESIDENTIAL"
"38.82585425","-77.00782516","FRC3","17","34","217","108","0.98","false","38.829175, -77.008371, 38.828938, -77.008365, 38.828821, -77.008364, 38.828547, -77.008363, 38.828118, -77.008361, 38.827792, -77.008360, 38.827532, -77.008357, 38.827320, -77.008360, 38.827162, -77.008350, 38.827091, -77.008346, 38.827055, -77.008341, 38.826859, -77.008315, 38.826630, -77.008267, 38.826390, -77.008199, 38.826188, -77.008126, 38.826142, -77.008106, 38.825988, -77.008036, 38.825860, -77.007966, 38.825637, -77.007844, 38.825532, -77.007777, 38.825297, -77.007627, 38.825190, -77.007558, 38.824898, -77.007363, 38.824667, -77.007206, 38.824487, -77.007085, 38.824215, -77.006905, 38.824173, -77.006873, 38.824121, -77.006836, 38.824062, -77.006790, 38.823979, -77.006729, 38.823776, -77.006565, 38.823368, -77.006131, 38.823268, -77.005998, 38.823176, -77.005873, 38.823091, -77.005743, 38.822959, -77.005532, 38.822862, -77.005341, 38.822801, -77.005218, 38.822772, -77.005162, 38.822702, -77.004998, 38.822659, -77.004900, 38.822397, -77.004321, 38.822170, -77.003820, 38.822021, -77.003490, 38.821864, -77.003145, 38.821801, -77.003005, 38.821740, -77.002905",2020-11-06 09:00:00,"secondary road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=23+ELMIRA+ST+SW",156358,6,"ELMIRA STREET","SW","ANC 8D","Police Service Area 708","Ward 8","Cluster 39","Police District - Seventh District","Police Sector 7D3","9807","Precinct 126","SMD 8D06",20032,2800,"NON RESIDENTIAL"
"38.82719973","-77.00149023","FRC4","25","32","89","69","1","false","38.825208, -76.996155, 38.824585, -76.996946, 38.824204, -76.997473, 38.824137, -76.997567, 38.823786, -76.998039, 38.823440, -76.998483, 38.822839, -76.999248, 38.822319, -76.999910, 38.822181, -77.000096, 38.822064, -77.000248, 38.821975, -77.000368, 38.821902, -77.000466, 38.821735, -77.000697, 38.821671, -77.000785, 38.821452, -77.001067, 38.821334, -77.001223, 38.821301, -77.001265",2020-11-06 09:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4349+4TH+ST+NW",147396,4349,"4TH STREET","SE","ANC 8D","Police Service Area 708","Ward 8","Cluster 39","Police District - Seventh District","Police Sector 7D3","9811","Precinct 125","SMD 8D03",20032,21041,"Ward 8"
"38.82770175","-76.99821275","FRC4","22","37","70","42","0.99","false","38.827959, -76.992623, 38.827758, -76.992882, 38.827603, -76.993081, 38.827536, -76.993167, 38.826142, -76.994953, 38.825788, -76.995406, 38.825732, -76.995479, 38.825368, -76.995945, 38.825208, -76.996155",2020-11-06 09:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=4241+6TH+ST+SE",24551,4240,"6TH STREET","SE","ANC 8D","Police Service Area 706","Ward 8","Cluster 39","Police District - Seventh District","Police Sector 7D3","9811","Precinct 125","SMD 8D01",20032,15258,"RESIDENTIAL"
"38.8284527","-77.01221179","FRC0","82","82","68","68","1","false","38.828184, -77.014714, 38.828358, -77.014633, 38.828480, -77.014566, 38.828632, -77.014472, 38.828873, -77.014307, 38.829159, -77.014101, 38.829411, -77.013906, 38.829646, -77.013728, 38.829907, -77.013524, 38.829984, -77.013465, 38.830162, -77.013328, 38.831621, -77.012205, 38.832505, -77.011505, 38.832747, -77.011310, 38.833048, -77.011078, 38.834021, -77.010327, 38.834263, -77.010140, 38.835286, -77.009345, 38.836314, -77.008551, 38.837568, -77.007632, 38.837623, -77.007591, 38.837738, -77.007503, 38.837886, -77.007394, 38.838043, -77.007300, 38.838232, -77.007187, 38.838526, -77.007042, 38.838809, -77.006910, 38.839124, -77.006787, 38.839457, -77.006687, 38.839798, -77.006601, 38.840265, -77.006476, 38.840511, -77.006401",2020-11-06 09:00:00,"motorway, freeway or other major road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=197+CHESAPEAKE+ST+SW",54481,190,"CHESAPEAKE STREET","SW","ANC 8D","Police Service Area 708","Ward 8","Cluster 39","Police District - Seventh District","Police Sector 7D3","9807","Precinct 126","SMD 8D06",20032,12344,"RESIDENTIAL"
"38.83552739","-76.99173058","FRC4","32","40","108","87","0.99","false","38.832110, -76.987301, 38.832157, -76.987404, 38.832222, -76.987541, 38.832277, -76.987651, 38.832313, -76.987719, 38.832360, -76.987803, 38.832491, -76.988014, 38.832635, -76.988229, 38.832759, -76.988424, 38.833155, -76.989027, 38.833243, -76.989162, 38.833455, -76.989484, 38.833572, -76.989664, 38.833690, -76.989842, 38.833872, -76.990124, 38.834094, -76.990445, 38.834354, -76.990832, 38.834418, -76.990934, 38.834507, -76.991069, 38.834580, -76.991182, 38.834791, -76.991505, 38.834971, -76.991781, 38.835098, -76.991958, 38.835197, -76.992082, 38.835336, -76.992222, 38.835518, -76.992369, 38.835833, -76.992589, 38.836033, -76.992727, 38.836162, -76.992817, 38.836368, -76.992955, 38.836522, -76.993065, 38.836703, -76.993189, 38.836754, -76.993227, 38.836809, -76.993262, 38.836854, -76.993289, 38.836902, -76.993317, 38.836982, -76.993364, 38.837159, -76.993432, 38.837213, -76.993448, 38.837296, -76.993468, 38.837361, -76.993483, 38.837442, -76.993495, 38.837501, -76.993499, 38.837589, -76.993505, 38.837917, -76.993526, 38.837955, -76.993529, 38.838289, -76.993542, 38.838374, -76.993546, 38.838405, -76.993547, 38.838617, -76.993555, 38.838778, -76.993560",2020-11-06 09:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=955+VARNEY+ST+SE",278744,900,"VARNEY STREET","SE","ANC 8E","Police Service Area 706","Ward 8","Cluster 39","Police District - Seventh District","Police Sector 7D3","9700","Precinct 121","SMD 8E05",20032,12191,"RESIDENTIAL"
"38.83640188","-76.99226376","FRC4","32","40","108","87","0.99","false","38.832110, -76.987301, 38.832157, -76.987404, 38.832222, -76.987541, 38.832277, -76.987651, 38.832313, -76.987719, 38.832360, -76.987803, 38.832491, -76.988014, 38.832635, -76.988229, 38.832759, -76.988424, 38.833155, -76.989027, 38.833243, -76.989162, 38.833455, -76.989484, 38.833572, -76.989664, 38.833690, -76.989842, 38.833872, -76.990124, 38.834094, -76.990445, 38.834354, -76.990832, 38.834418, -76.990934, 38.834507, -76.991069, 38.834580, -76.991182, 38.834791, -76.991505, 38.834971, -76.991781, 38.835098, -76.991958, 38.835197, -76.992082, 38.835336, -76.992222, 38.835518, -76.992369, 38.835833, -76.992589, 38.836033, -76.992727, 38.836162, -76.992817, 38.836368, -76.992955, 38.836522, -76.993065, 38.836703, -76.993189, 38.836754, -76.993227, 38.836809, -76.993262, 38.836854, -76.993289, 38.836902, -76.993317, 38.836982, -76.993364, 38.837159, -76.993432, 38.837213, -76.993448, 38.837296, -76.993468, 38.837361, -76.993483, 38.837442, -76.993495, 38.837501, -76.993499, 38.837589, -76.993505, 38.837917, -76.993526, 38.837955, -76.993529, 38.838289, -76.993542, 38.838374, -76.993546, 38.838405, -76.993547, 38.838617, -76.993555, 38.838778, -76.993560",2020-11-06 09:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=904+BLAKNEY+LN+SE",280208,904,"BLAKNEY LANE","SE","ANC 8E","Police Service Area 706","Ward 8","Cluster 39","Police District - Seventh District","Police Sector 7D3","9700","Precinct 121","SMD 8E05",20032,1842,"RESIDENTIAL"
"38.84035736","-76.99487366","FRC4","26","36","108","78","0.98","false","38.843656, -76.994226, 38.843463, -76.994193, 38.843221, -76.994150, 38.842866, -76.994085, 38.842721, -76.994058, 38.842563, -76.994029, 38.842311, -76.993989, 38.842214, -76.993971, 38.841607, -76.993853, 38.841458, -76.993826, 38.841279, -76.993792, 38.841187, -76.993773, 38.841120, -76.993761, 38.840917, -76.993723, 38.840819, -76.993706, 38.840594, -76.993664, 38.840449, -76.993641, 38.840236, -76.993621, 38.840074, -76.993609, 38.839877, -76.993606, 38.839622, -76.993596, 38.839269, -76.993580, 38.838979, -76.993568, 38.838778, -76.993560, 38.838617, -76.993555, 38.838405, -76.993547, 38.838374, -76.993546, 38.838289, -76.993542, 38.837955, -76.993529, 38.837917, -76.993526, 38.837589, -76.993505, 38.837501, -76.993499, 38.837442, -76.993495, 38.837361, -76.993483, 38.837296, -76.993468, 38.837213, -76.993448, 38.837159, -76.993432, 38.836982, -76.993364, 38.836902, -76.993317, 38.836854, -76.993289, 38.836809, -76.993262, 38.836754, -76.993227, 38.836703, -76.993189",2020-11-06 09:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=756+CONGRESS+ST+SE",79059,756,"CONGRESS STREET","SE","ANC 8C","Police Service Area 705","Ward 8","Cluster 39","Police District - Seventh District","Police Sector 7D2","9804","Precinct 122","SMD 8C07",20032,39366,"RESIDENTIAL"
"38.8410678","-76.99093503","FRC4","35","35","56","56","0.99","false","38.838778, -76.993560, 38.838979, -76.993568, 38.839269, -76.993580, 38.839622, -76.993596, 38.839877, -76.993606, 38.840074, -76.993609, 38.840236, -76.993621, 38.840449, -76.993641, 38.840594, -76.993664, 38.840819, -76.993706, 38.840917, -76.993723, 38.841120, -76.993761, 38.841187, -76.993773, 38.841279, -76.993792, 38.841458, -76.993826, 38.841607, -76.993853, 38.842214, -76.993971, 38.842311, -76.993989, 38.842563, -76.994029, 38.842721, -76.994058, 38.842866, -76.994085, 38.843221, -76.994150, 38.843463, -76.994193, 38.843656, -76.994226",2020-11-06 09:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=1149+CONGRESS+ST+SE",74396,1101,"CONGRESS STREET","SE","ANC 8E","Police Service Area 705","Ward 8","Cluster 39","Police District - Seventh District","Police Sector 7D2","7304","Precinct 120","SMD 8E04",20032,8396,"RESIDENTIAL"
"38.84317416","-76.99385748","FRC4","35","35","56","56","0.99","false","38.838778, -76.993560, 38.838979, -76.993568, 38.839269, -76.993580, 38.839622, -76.993596, 38.839877, -76.993606, 38.840074, -76.993609, 38.840236, -76.993621, 38.840449, -76.993641, 38.840594, -76.993664, 38.840819, -76.993706, 38.840917, -76.993723, 38.841120, -76.993761, 38.841187, -76.993773, 38.841279, -76.993792, 38.841458, -76.993826, 38.841607, -76.993853, 38.842214, -76.993971, 38.842311, -76.993989, 38.842563, -76.994029, 38.842721, -76.994058, 38.842866, -76.994085, 38.843221, -76.994150, 38.843463, -76.994193, 38.843656, -76.994226",2020-11-06 09:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=3249+WHEELER+RD+SE",38481,3210,"WHEELER ROAD","SE","ANC 8C","Police Service Area 705","Ward 8","Cluster 39","Police District - Seventh District","Police Sector 7D2","7304","Precinct 120","SMD 8C03",20032,36377,"RESIDENTIAL"
"38.84500472","-77.01796448","FRC4","50","50","17","17","0.98","false","38.845040, -77.008550, 38.844725, -77.008569, 38.844136, -77.008616, 38.843700, -77.008650, 38.843404, -77.008672, 38.843216, -77.008668, 38.843146, -77.008667, 38.843094, -77.008666, 38.843013, -77.008662, 38.842918, -77.008654",2020-11-06 09:00:00,"local connecting road","http://citizenatlas.dc.gov/newwebservices/locationverifier.asmx/findLocation?str=5514+LANGLEY+WAY+SW",297236,5514,"LANGLEY WAY","SW","ANC 8C","Police Service Area 707","Ward 8","Cluster 44","Police District - Seventh District","Police Sector 7D2","7301","Precinct 123","SMD 8C05",20032,5086,"RESIDENTIAL"
