"date","category_number","latitude","longitude","parameter_name","raw_concentration","AQI","location","agency","V10","V11","category","traffic_index_live","jams_delay","jams_length","jams_count","temp","pressure","humidity","temp_min","temp_max","weather_main","weather_description","wind_speed","wind_deg","sunrise","sunset","feels_like"
2020-11-21 22:00:00,1,38.921848,-77.013176,"NO2",12.92,11,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",1,35.1,2.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 22:00:00,1,38.921848,-77.013176,"SO2",1.712,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",1,35.1,2.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 22:00:00,2,38.895683,-76.958089,"PM2.5",18,59,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"moderate",1,35.1,2.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 22:00:00,1,38.921848,-77.013176,"OZONE",27.5,22,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",1,35.1,2.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.970101,-77.016715,"NO2",12.08,11,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,2,38.921848,-77.013176,"PM2.5",17,57,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"moderate",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.894749,-76.953427,"NO2",21.76,20,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.921848,-77.013176,"SO2",1.404,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.921848,-77.013176,"OZONE",23.3,24,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,2,38.895683,-76.958089,"PM2.5",15,58,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"moderate",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.859402,-77.058899,"OZONE",19,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.921848,-77.013176,"NO2",14.5,13,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.970101,-77.016715,"OZONE",26.9,25,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.859402,-77.058899,"NO2",16.3,15,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.895683,-76.958089,"OZONE",18.2,19,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,1,38.895683,-76.958089,"NO2",22.72,21,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-21 23:00:00,2,38.875161,-77.012816,"PM2.5",16,55,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"moderate",0,37.6,2.3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.970101,-77.016715,"NO2",12.08,11,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.859402,-77.058899,"OZONE",16,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.921848,-77.013176,"NO2",14.34,13,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.921848,-77.013176,"SO2",1.584,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,2,38.921848,-77.013176,"PM2.5",14,56,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"moderate",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.895683,-76.958089,"NO2",19.98,18,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,2,38.875161,-77.012816,"PM2.5",23,64,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"moderate",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.859402,-77.058899,"NO2",19.5,18,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.895683,-76.958089,"OZONE",18.1,18,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,2,38.895683,-76.958089,"PM2.5",20,63,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"moderate",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.921848,-77.013176,"OZONE",23,23,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.894749,-76.953427,"NO2",25.34,24,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 00:00:00,1,38.970101,-77.016715,"OZONE",25.8,27,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,21.4,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.895683,-76.958089,"NO2",19.22,18,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,2,38.895683,-76.958089,"PM2.5",21,66,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"moderate",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.970101,-77.016715,"NO2",9.62,8,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.921848,-77.013176,"OZONE",24.1,23,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.859402,-77.058899,"OZONE",22,21,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.894749,-76.953427,"NO2",20.67,19,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.895683,-76.958089,"OZONE",19.4,18,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.921848,-77.013176,"SO2",1.75,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,2,38.921848,-77.013176,"PM2.5",16,58,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"moderate",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,2,38.875161,-77.012816,"PM2.5",23,69,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"moderate",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.859402,-77.058899,"NO2",11.9,10,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.970101,-77.016715,"OZONE",27.3,28,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 01:00:00,1,38.921848,-77.013176,"NO2",12.25,11,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,22.5,1.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.895683,-76.958089,"OZONE",21.4,20,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.859402,-77.058899,"NO2",12.7,11,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.921848,-77.013176,"NO2",13.81,12,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.921848,-77.013176,"OZONE",21.6,21,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,2,38.921848,-77.013176,"PM2.5",19,62,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"moderate",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,2,38.895683,-76.958089,"PM2.5",19,66,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"moderate",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.970101,-77.016715,"NO2",10.77,9,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.921848,-77.013176,"SO2",1.804,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.970101,-77.016715,"OZONE",24.4,25,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,2,38.875161,-77.012816,"PM2.5",25,74,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"moderate",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.895683,-76.958089,"NO2",16.93,15,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.894749,-76.953427,"NO2",20.62,19,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 02:00:00,1,38.859402,-77.058899,"OZONE",21,20,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,16.7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.894749,-76.953427,"NO2",17.84,16,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.859402,-77.058899,"OZONE",19,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.921848,-77.013176,"OZONE",21.2,21,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.921848,-77.013176,"SO2",1.642,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,2,38.875161,-77.012816,"PM2.5",17,67,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"moderate",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.970101,-77.016715,"NO2",9.48,8,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,2,38.921848,-77.013176,"PM2.5",16,60,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"moderate",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.921848,-77.013176,"NO2",13.16,12,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.970101,-77.016715,"OZONE",24.8,24,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.859402,-77.058899,"NO2",12.2,11,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,2,38.894749,-76.953427,"PM2.5",19,66,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"moderate",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.895683,-76.958089,"OZONE",22.2,21,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,1,38.895683,-76.958089,"NO2",16.2,15,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 03:00:00,2,38.895683,-76.958089,"PM2.5",18,64,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"moderate",0,7.4,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.859402,-77.058899,"OZONE",23,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,2,38.875161,-77.012816,"PM2.5",13,60,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"moderate",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,2,38.921848,-77.013176,"PM2.5",11,55,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"moderate",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.970101,-77.016715,"NO2",7.73,7,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.894749,-76.953427,"NO2",17.26,16,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,2,38.894749,-76.953427,"PM2.5",14,61,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"moderate",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.921848,-77.013176,"OZONE",23.9,22,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,2,38.895683,-76.958089,"PM2.5",11,57,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"moderate",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.921848,-77.013176,"NO2",10.14,9,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.859402,-77.058899,"NO2",9.6,8,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.921848,-77.013176,"SO2",1.685,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.970101,-77.016715,"OZONE",26.5,22,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.895683,-76.958089,"NO2",14.74,13,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 04:00:00,1,38.895683,-76.958089,"OZONE",25.3,21,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,21.7,1.4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.970101,-77.016715,"NO2",8.08,8,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.921848,-77.013176,"NO2",8.69,8,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.894749,-76.953427,"NO2",22.99,21,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.895683,-76.958089,"OZONE",25,21,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.859402,-77.058899,"NO2",10.2,9,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,2,38.875161,-77.012816,"PM2.5",10,53,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"moderate",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.859402,-77.058899,"OZONE",22,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,2,38.894749,-76.953427,"PM2.5",10,53,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"moderate",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.895683,-76.958089,"PM2.5",8,47,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.970101,-77.016715,"OZONE",26.1,19,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.921848,-77.013176,"PM2.5",9,47,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.921848,-77.013176,"OZONE",24.5,21,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.921848,-77.013176,"SO2",1.659,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 05:00:00,1,38.895683,-76.958089,"NO2",13.66,12,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,18,3.6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.895683,-76.958089,"OZONE",22.1,19,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.875161,-77.012816,"PM2.5",10,48,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.970101,-77.016715,"NO2",8.99,8,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.895683,-76.958089,"NO2",13.35,12,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.895683,-76.958089,"PM2.5",11,46,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.894749,-76.953427,"NO2",17.81,16,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.859402,-77.058899,"NO2",8.9,8,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.921848,-77.013176,"SO2",1.812,1,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.859402,-77.058899,"OZONE",22,18,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.921848,-77.013176,"NO2",12.63,11,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,2,38.921848,-77.013176,"PM2.5",13,51,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"moderate",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,1,38.970101,-77.016715,"OZONE",24,18,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-22 06:00:00,2,38.894749,-76.953427,"PM2.5",13,53,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"moderate",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
